Task_ID,Model,Layer,Compute,Self CPU (us),CPU Total (us),CUDA Total (us),Self CPU Mem (bytes),Self CUDA Mem (bytes),Total Execution Time (us),Total Memory Used (bytes)
heavy_1,PretrainedResNet18,add_1,CPU-0,376.8949999999022,4532.059999999998,0.0,0,0,4532.059999999998,0
heavy_1,PretrainedResNet18,resnet18_layer2_0_conv1,CPU-0,462.1040000001085,47538.98300000001,0.0,0,0,47538.98300000001,0
heavy_1,PretrainedResNet18,resnet18_layer2_0_bn1,CPU-0,446.197999999742,2699.010999999882,0.0,0,0,2699.010999999882,0
heavy_1,PretrainedResNet18,resnet18_layer2_0_relu_1,CPU-0,381.79899999976624,2403.5399999998044,0.0,0,0,2403.5399999998044,0
heavy_1,PretrainedResNet18,resnet18_layer2_0_relu,CPU-0,582.3290000003763,2021.7410000000382,0.0,0,0,2021.7410000000382,0
heavy_1,PretrainedResNet18,resnet18_layer2_0_conv2,CPU-0,407.1329999999725,74573.86400000012,0.0,0,0,74573.86400000012,0
heavy_1,PretrainedResNet18,resnet18_layer2_0_bn2,CPU-0,415.09099999978207,1965.735999999917,0.0,0,0,1965.735999999917,0
heavy_1,PretrainedResNet18,resnet18_layer2_0_downsample_0,CPU-0,384.57299999985844,11812.377999999793,0.0,0,0,11812.377999999793,0
heavy_1,PretrainedResNet18,resnet18_layer2_0_downsample_1,CPU-0,366.3670000000275,2101.1959999999963,0.0,0,0,2101.1959999999963,0
heavy_1,PretrainedResNet18,add_2,CPU-0,310.65300000004936,2082.282000000123,0.0,0,0,2082.282000000123,0
heavy_1,PretrainedResNet18,resnet18_layer2_1_conv1,CPU-0,388.613999999885,75967.13999999996,0.0,0,0,75967.13999999996,0
heavy_1,PretrainedResNet18,resnet18_layer2_1_bn1,CPU-0,429.5490000002319,1852.300000000163,0.0,0,0,1852.300000000163,0
heavy_1,PretrainedResNet18,resnet18_layer2_1_relu_1,CPU-0,405.1380000000354,2182.905000000086,0.0,0,0,2182.905000000086,0
heavy_1,PretrainedResNet18,resnet18_layer2_1_relu,CPU-0,523.8819999998086,1777.7670000000508,0.0,0,0,1777.7670000000508,0
heavy_1,PretrainedResNet18,resnet18_layer2_1_conv2,CPU-0,384.93499999988126,76807.14299999992,0.0,0,0,76807.14299999992,0
heavy_1,PretrainedResNet18,resnet18_layer2_1_bn2,CPU-0,394.9219999999623,1894.237999999954,0.0,0,0,1894.237999999954,0
heavy_1,PretrainedResNet18,add_3,CPU-0,326.387999999919,2170.825000000128,0.0,0,0,2170.825000000128,0
heavy_1,PretrainedResNet18,resnet18_layer3_0_conv1,CPU-0,404.01100000028964,43567.17600000015,0.0,0,0,43567.17600000015,0
heavy_1,PretrainedResNet18,resnet18_layer3_0_bn1,CPU-0,412.62100000021746,1703.7939999999362,0.0,0,0,1703.7939999999362,0
heavy_1,PretrainedResNet18,resnet18_layer3_0_relu_1,CPU-0,435.99099999986356,2044.0679999997956,0.0,0,0,2044.0679999997956,0
heavy_1,PretrainedResNet18,resnet18_layer3_0_relu,CPU-0,622.75400000019,1608.076999999932,0.0,0,0,1608.076999999932,0
heavy_1,PretrainedResNet18,resnet18_layer3_0_conv2,CPU-0,439.53900000010617,74146.8550000001,0.0,0,0,74146.8550000001,0
heavy_1,PretrainedResNet18,resnet18_layer3_0_bn2,CPU-0,418.2009999998845,1448.6809999998077,0.0,0,0,1448.6809999998077,0
heavy_1,PretrainedResNet18,resnet18_layer3_0_downsample_0,CPU-0,383.55899999983376,9291.156999999948,0.0,0,0,9291.156999999948,0
heavy_1,PretrainedResNet18,resnet18_layer3_0_downsample_1,CPU-0,397.17100000032224,1478.8250000002445,0.0,0,0,1478.8250000002445,0
heavy_1,PretrainedResNet18,add_4,CPU-0,324.875,1449.9020000001183,0.0,0,0,1449.9020000001183,0
heavy_1,PretrainedResNet18,resnet18_layer3_1_conv1,CPU-0,447.67399999970803,73363.08099999989,0.0,0,0,73363.08099999989,0
heavy_1,PretrainedResNet18,resnet18_layer3_1_bn1,CPU-0,1423.357999999891,2457.94100000005,0.0,0,0,2457.94100000005,0
heavy_1,PretrainedResNet18,resnet18_layer3_1_relu_1,CPU-0,429.5020000003278,1695.1410000001779,0.0,0,0,1695.1410000001779,0
heavy_1,PretrainedResNet18,resnet18_layer3_1_relu,CPU-0,536.0860000000685,1265.63899999985,0.0,0,0,1265.63899999985,0
heavy_1,PretrainedResNet18,resnet18_layer3_1_conv2,CPU-0,414.4110000002547,72115.31500000012,0.0,0,0,72115.31500000012,0
heavy_1,PretrainedResNet18,resnet18_layer3_1_bn2,CPU-0,418.0909999998403,1338.2550000000629,0.0,0,0,1338.2550000000629,0
heavy_1,PretrainedResNet18,add_5,CPU-0,293.07500000018626,1255.806000000157,0.0,0,0,1255.806000000157,0
heavy_1,PretrainedResNet18,resnet18_layer4_0_conv1,CPU-0,412.002000000095,48682.279000000155,0.0,0,0,48682.279000000155,0
heavy_1,PretrainedResNet18,resnet18_layer4_0_bn1,CPU-0,418.48899999971036,1342.673999999708,0.0,0,0,1342.673999999708,0
heavy_1,PretrainedResNet18,resnet18_layer4_0_relu_1,CPU-0,398.752000000095,1299.3929999998654,0.0,0,0,1299.3929999998654,0
heavy_1,PretrainedResNet18,resnet18_layer4_0_relu,CPU-0,484.74999999970896,900.6409999997704,0.0,0,0,900.6409999997704,0
heavy_1,PretrainedResNet18,resnet18_layer4_0_conv2,CPU-0,457.85900000005495,79129.41900000017,0.0,0,0,79129.41900000017,0
heavy_1,PretrainedResNet18,resnet18_layer4_0_bn2,CPU-0,413.0280000001658,1267.3150000000605,0.0,0,0,1267.3150000000605,0
heavy_1,PretrainedResNet18,resnet18_layer4_0_downsample_0,CPU-0,357.88599999970756,7814.630999999936,0.0,0,0,7814.630999999936,0
